order_item_id,restaurant_id,name,price,quantity,image,description
e85851d5-f59a-400b-a30e-50433c54db30,bfb6fb07-8d88-4d0f-a980-5dca49d1817d,Latte,31.95,72,,Smooth espresso with milk
b2dac76f-dd6f-4fe0-8d40-4af4944fa5d9,bfb6fb07-8d88-4d0f-a980-5dca49d1817d,Chicken Burrito,26.19,106,,Large burrito with chicken and beans
40435ce6-92b8-4ef1-a051-1fbe05c0f3e7,cd017417-fe89-4f15-8739-d3ae0685afd9,Veggie Burger,34.50,223,,Plant-based patty with fresh vegetables
d3445af6-f817-4fd2-8e66-f0d4992f8568,cd017417-fe89-4f15-8739-d3ae0685afd9,Chicken Wings,38.23,165,,Crispy wings with buffalo sauce
847f7ad6-638c-4202-8a96-0ee17c6b7575,cd017417-fe89-4f15-8739-d3ae0685afd9,Iced Tea,35.25,14,,Chilled black tea with lemon
a2dae295-2e69-4f27-aa0c-a8458cd9c85c,cd017417-fe89-4f15-8739-d3ae0685afd9,Bacon Burger,12.05,180,,"Crispy bacon, cheddar, and house sauce"
11455b73-a533-465b-aa5a-01f7d35a1ef3,cd017417-fe89-4f15-8739-d3ae0685afd9,Kung Pao Chicken,39.81,196,,Spicy stir-fry with peanuts and peppers
0c24942a-6625-47c4-ae9a-83374813081a,cd017417-fe89-4f15-8739-d3ae0685afd9,Veggie Burger,19.30,30,,Plant-based patty with fresh vegetables
3b090b1b-b5a4-4041-a68a-c1e2501cb4c4,cd017417-fe89-4f15-8739-d3ae0685afd9,Caesar Salad,19.65,182,,"Romaine, parmesan, croutons, and Caesar dressing"
c740cd39-44e8-4daa-bd67-33260b75f690,cd017417-fe89-4f15-8739-d3ae0685afd9,Beef Tacos,36.38,16,,Seasoned beef tacos with salsa
4d80ddd0-f9ef-43c5-8bf2-fed9cbb283ba,cd017417-fe89-4f15-8739-d3ae0685afd9,Fish Tacos,32.48,80,,Grilled fish with slaw and lime
12184c66-dbf2-4436-b417-2b0e724e3696,cd017417-fe89-4f15-8739-d3ae0685afd9,Ribeye Steak,17.14,42,,Grilled ribeye with herb butter
cc564cc6-09fd-4b32-955f-49fe12764d61,cd017417-fe89-4f15-8739-d3ae0685afd9,Penne Arrabiata,22.83,149,,Penne pasta with spicy tomato sauce
43482c32-4eea-49d8-90ad-b0da46545a03,9ddd9dc1-148c-43b0-bc33-008a6cbf6753,Salmon Roll,9.69,25,,Fresh salmon with avocado and rice
0fd3148c-aea0-4e63-bee4-2da82005804d,9ddd9dc1-148c-43b0-bc33-008a6cbf6753,Chicken Wings,26.06,66,,Crispy wings with buffalo sauce
07d8a0ee-f30d-4403-b864-2e9fab1b6ce3,9ddd9dc1-148c-43b0-bc33-008a6cbf6753,Iced Tea,36.73,41,,Chilled black tea with lemon
20f4b510-4d86-49c7-8236-a3f8e7c9f9d0,9ddd9dc1-148c-43b0-bc33-008a6cbf6753,Lasagna,20.29,70,,Layered pasta with beef ragù and béchamel
815e5035-764a-4cc7-9110-0284b5f9a16a,9ddd9dc1-148c-43b0-bc33-008a6cbf6753,Cappuccino,12.79,7,,Espresso with steamed milk foam
1ceb5224-c141-43c5-8fe5-99556f8517f7,9ddd9dc1-148c-43b0-bc33-008a6cbf6753,Cappuccino,36.30,178,,Espresso with steamed milk foam
4db5ccfb-a849-46db-94c8-5ab47a6455b8,9ddd9dc1-148c-43b0-bc33-008a6cbf6753,Sushi Combo,6.19,246,,Assorted sushi rolls with soy sauce
6a1bd107-af15-4d0d-bd84-5d5ca0badb57,9ddd9dc1-148c-43b0-bc33-008a6cbf6753,Ribeye Steak,39.45,81,,Grilled ribeye with herb butter
8358fb08-6387-4e44-98e8-0575b6f6fc12,9ddd9dc1-148c-43b0-bc33-008a6cbf6753,Chocolate Cake,28.63,121,,Rich chocolate cake with ganache
29a5b2a9-a8de-4855-92ef-5571c2f6a2c9,9ddd9dc1-148c-43b0-bc33-008a6cbf6753,Beef Tacos,10.75,103,,Seasoned beef tacos with salsa
b7bf98ac-06e6-44f3-85e4-7b63bc52fcb6,9ddd9dc1-148c-43b0-bc33-008a6cbf6753,Latte,7.38,102,,Smooth espresso with milk
0eeb4abb-54fc-496c-b40c-2ee2d112281b,23d6ba3a-9764-4a60-bbf3-198c82692066,Ribeye Steak,24.42,184,,Grilled ribeye with herb butter
dd29a441-7829-435e-9432-a9efbad0c0f2,23d6ba3a-9764-4a60-bbf3-198c82692066,Kung Pao Chicken,4.30,217,,Spicy stir-fry with peanuts and peppers
9764af5e-1965-4c59-9a10-695c190242d5,23d6ba3a-9764-4a60-bbf3-198c82692066,Mozzarella Sticks,13.49,149,,Fried mozzarella with marinara
8b603267-26da-4344-9442-6c3e2db5bee9,23d6ba3a-9764-4a60-bbf3-198c82692066,Cheeseburger,36.65,195,,"Beef patty with cheddar, lettuce, and tomato"
5601f34a-18ff-45bf-9934-c88b35403fe4,23d6ba3a-9764-4a60-bbf3-198c82692066,Iced Tea,33.82,236,,Chilled black tea with lemon
b5171e40-59d6-4ae7-aa00-57cdb2fbb7eb,23d6ba3a-9764-4a60-bbf3-198c82692066,Kung Pao Chicken,31.74,63,,Spicy stir-fry with peanuts and peppers
5987f016-1872-4704-8f04-e018b875b138,23d6ba3a-9764-4a60-bbf3-198c82692066,Ribeye Steak,11.47,53,,Grilled ribeye with herb butter
15d37deb-3168-4dd5-bdbf-59c25fbc15b4,23d6ba3a-9764-4a60-bbf3-198c82692066,Chicken Alfredo,28.17,189,,Pasta in rich alfredo sauce with chicken
b358e5da-2429-4e77-9067-48ba6a058d1d,23d6ba3a-9764-4a60-bbf3-198c82692066,Tomato Soup,26.37,236,,Creamy tomato soup with herbs
51ec7108-f9db-4e23-83e6-6c00d24dc094,23d6ba3a-9764-4a60-bbf3-198c82692066,BBQ Chicken Pizza,14.75,117,,"Smoky BBQ sauce, grilled chicken, and red onion"
1ae43cac-0865-4332-a17e-d7bfcb4c15c9,ae15a453-cc9f-4655-92d8-dfe3e4e9c327,Grilled Salmon,30.16,28,,Salmon fillet with lemon butter
6949dd94-6eff-4854-b9b2-4c8e7676de26,6a7abf4d-d188-4378-98b2-8517a7a993fa,Kung Pao Chicken,15.39,111,,Spicy stir-fry with peanuts and peppers
d34fd675-ea2c-4a93-a2b9-04d78ebbb50d,6a7abf4d-d188-4378-98b2-8517a7a993fa,Salmon Roll,10.81,206,,Fresh salmon with avocado and rice
76fcf68c-d141-48ae-a0f7-d2f551c7a85b,6a7abf4d-d188-4378-98b2-8517a7a993fa,Grilled Salmon,22.82,238,,Salmon fillet with lemon butter
dcc9d116-6265-4aa6-afa1-74726fefd9bf,6a7abf4d-d188-4378-98b2-8517a7a993fa,Pad Thai,33.73,70,,Rice noodles with peanuts and tamarind
615b8c16-9ef0-46dc-a971-0bacc4c1e5cb,6a7abf4d-d188-4378-98b2-8517a7a993fa,Latte,38.71,80,,Smooth espresso with milk
8dda99cb-78d4-4fa7-8d02-03899dc932f1,6a7abf4d-d188-4378-98b2-8517a7a993fa,Chicken Burrito,32.77,124,,Large burrito with chicken and beans
32af2835-8653-46a5-992f-3f91cb80fb2b,6a7abf4d-d188-4378-98b2-8517a7a993fa,Bacon Burger,8.62,62,,"Crispy bacon, cheddar, and house sauce"
52186ac3-6c75-4baa-ab78-b1f74eff2b59,6a7abf4d-d188-4378-98b2-8517a7a993fa,Mozzarella Sticks,38.71,210,,Fried mozzarella with marinara
3ac8efd6-6bdd-4c55-8227-4d353ba37fbb,6a7abf4d-d188-4378-98b2-8517a7a993fa,Grilled Salmon,6.79,106,,Salmon fillet with lemon butter
9304308e-5aed-4dd2-b1cb-7495960d8df4,6a7abf4d-d188-4378-98b2-8517a7a993fa,Margherita Pizza,13.13,36,,"Classic pizza with tomato, mozzarella, and basil"
63b58f30-c644-421b-b754-2f3566a054bc,6a7abf4d-d188-4378-98b2-8517a7a993fa,Cappuccino,16.92,196,,Espresso with steamed milk foam
38fc59be-eb25-4dbb-8bf3-72d84bfa05a1,6a7abf4d-d188-4378-98b2-8517a7a993fa,Chicken Alfredo,24.78,215,,Pasta in rich alfredo sauce with chicken
b851f09a-bebc-46d0-8d33-0c90f6311d93,6a7abf4d-d188-4378-98b2-8517a7a993fa,Grilled Salmon,7.44,64,,Salmon fillet with lemon butter
0ba43669-8f79-4064-a5ea-4d598559e82f,6a7abf4d-d188-4378-98b2-8517a7a993fa,Latte,4.41,231,,Smooth espresso with milk
52f55910-8a7f-4bc6-8dd6-9fef670d20ba,6a7abf4d-d188-4378-98b2-8517a7a993fa,Fish Tacos,36.82,61,,Grilled fish with slaw and lime
01d865f5-5359-4441-b0b5-0c23f8cefbc6,d3406aa3-0696-4bdb-a163-b9148cacb64f,Bacon Burger,26.63,123,,"Crispy bacon, cheddar, and house sauce"
943c80ef-8496-4539-b7a6-98ceb941f6da,d3406aa3-0696-4bdb-a163-b9148cacb64f,Beef Tacos,27.13,34,,Seasoned beef tacos with salsa
eddcb853-2507-403d-94f5-68be6372f1e1,d3406aa3-0696-4bdb-a163-b9148cacb64f,Tomato Soup,5.15,14,,Creamy tomato soup with herbs
80fd0b19-608a-4568-ac0b-092af5f173f6,d3406aa3-0696-4bdb-a163-b9148cacb64f,Beef Tacos,39.75,34,,Seasoned beef tacos with salsa
e4f622b4-b957-445c-81c1-1b8af7d105cb,d3406aa3-0696-4bdb-a163-b9148cacb64f,Caesar Salad,12.05,142,,"Romaine, parmesan, croutons, and Caesar dressing"
729bffc7-7884-4e8d-a4c5-b88cb078a7bc,d3406aa3-0696-4bdb-a163-b9148cacb64f,Tomato Soup,17.65,99,,Creamy tomato soup with herbs
bd7e7abe-bda1-4799-a023-4c3def0cd2c7,d3406aa3-0696-4bdb-a163-b9148cacb64f,French Fries,24.88,191,,Golden fries with sea salt
f32742da-6da2-4513-9b53-f1d61e9df50d,d3406aa3-0696-4bdb-a163-b9148cacb64f,Chicken Noodle Soup,35.73,172,,Hearty chicken broth with noodles
e3b72de9-d40e-45cc-a31b-31e5bfe214f2,d3406aa3-0696-4bdb-a163-b9148cacb64f,Caesar Salad,33.85,162,,"Romaine, parmesan, croutons, and Caesar dressing"
ea7221e6-cd19-4e6a-8626-b721f6caf07a,d3406aa3-0696-4bdb-a163-b9148cacb64f,French Fries,37.68,76,,Golden fries with sea salt
fba413b2-5244-4c57-abb7-c983884e21d4,d3406aa3-0696-4bdb-a163-b9148cacb64f,BBQ Chicken Pizza,28.63,60,,"Smoky BBQ sauce, grilled chicken, and red onion"
cd3171ca-c5d1-441a-9ee7-7c15e098d54a,c229d412-79c6-4f65-b38c-b5532a6c2bba,Cheesecake,38.10,223,,Creamy cheesecake with berry sauce
74af446d-78bc-4a30-bbef-bf21c335aeb8,c229d412-79c6-4f65-b38c-b5532a6c2bba,Grilled Salmon,7.12,180,,Salmon fillet with lemon butter
1b8aef49-dbce-460d-bb0f-ac015e916c68,c229d412-79c6-4f65-b38c-b5532a6c2bba,Grilled Salmon,23.32,170,,Salmon fillet with lemon butter
a667c97a-c41c-476d-9fef-ddd278860603,c229d412-79c6-4f65-b38c-b5532a6c2bba,Ribeye Steak,5.70,75,,Grilled ribeye with herb butter
f6de0cfd-6ef2-41e1-b218-e21bc26c5cfd,c229d412-79c6-4f65-b38c-b5532a6c2bba,Tuna Roll,38.74,247,,Tuna roll with sesame and nori
f5ceeaf4-57ff-4372-ad10-83a8f1aa7d4a,c229d412-79c6-4f65-b38c-b5532a6c2bba,Cappuccino,6.84,59,,Espresso with steamed milk foam
bd76b3f6-0060-427f-bcfc-8498fe681cd0,c229d412-79c6-4f65-b38c-b5532a6c2bba,Pepperoni Pizza,5.34,90,,Spicy pepperoni with mozzarella cheese
10c976e2-7036-4fce-95a9-321224029cf4,c229d412-79c6-4f65-b38c-b5532a6c2bba,Penne Arrabiata,39.49,206,,Penne pasta with spicy tomato sauce
2f75a515-6e45-4473-b1fb-7c89cb2993d4,cffa555d-a72b-4776-9c4a-8e4ef7c7fcf3,Spaghetti Carbonara,6.00,200,,Creamy pasta with pancetta and parmesan
380dd31c-52a8-4446-802f-92a519dc4673,cffa555d-a72b-4776-9c4a-8e4ef7c7fcf3,Spaghetti Carbonara,24.84,213,,Creamy pasta with pancetta and parmesan
ee207ae8-e4d4-4117-8cee-b94ba365e1dc,cffa555d-a72b-4776-9c4a-8e4ef7c7fcf3,Lasagna,15.46,42,,Layered pasta with beef ragù and béchamel
99175a15-a560-4bb8-a24b-74ce02197884,cffa555d-a72b-4776-9c4a-8e4ef7c7fcf3,Margherita Pizza,13.59,42,,"Classic pizza with tomato, mozzarella, and basil"
94c425ef-7770-43ed-83af-2e22fea22453,cffa555d-a72b-4776-9c4a-8e4ef7c7fcf3,Tomato Soup,23.16,209,,Creamy tomato soup with herbs
4b013ecd-90f3-438e-8235-d7e25c22e42e,cffa555d-a72b-4776-9c4a-8e4ef7c7fcf3,Salmon Roll,7.50,226,,Fresh salmon with avocado and rice
fc24b6e1-2115-44c3-a70c-fac1e9a39933,cffa555d-a72b-4776-9c4a-8e4ef7c7fcf3,Pepperoni Pizza,8.30,96,,Spicy pepperoni with mozzarella cheese
44c17600-4063-4f5e-96d8-5b6507953c43,cffa555d-a72b-4776-9c4a-8e4ef7c7fcf3,Penne Arrabiata,24.93,9,,Penne pasta with spicy tomato sauce
a73d8d50-cced-4044-a807-57baadf5b551,cffa555d-a72b-4776-9c4a-8e4ef7c7fcf3,Salmon Roll,13.16,37,,Fresh salmon with avocado and rice
3354586e-23f4-448f-a4a9-e4cdf3189433,cffa555d-a72b-4776-9c4a-8e4ef7c7fcf3,French Fries,22.65,195,,Golden fries with sea salt
1bb42b5e-a5c6-4edd-81b8-4b4627d8c474,1968faa8-5d70-4215-8add-89ac0f66e28b,Latte,19.82,97,,Smooth espresso with milk
a73e33af-8232-48da-bf5e-f855075a2d76,1968faa8-5d70-4215-8add-89ac0f66e28b,Caesar Salad,19.95,61,,"Romaine, parmesan, croutons, and Caesar dressing"
c64b8e70-a590-49f2-8f0c-849a2c499a79,552a8f03-9db4-4082-8f3e-ca20bc85b841,BBQ Chicken Pizza,29.97,237,,"Smoky BBQ sauce, grilled chicken, and red onion"
08d08c7a-5430-4958-b4ba-0b47a91e1fee,552a8f03-9db4-4082-8f3e-ca20bc85b841,Beef Tacos,20.17,12,,Seasoned beef tacos with salsa
1f2521cb-c639-45d0-aa37-a1a0c52829f6,552a8f03-9db4-4082-8f3e-ca20bc85b841,Cheeseburger,39.85,221,,"Beef patty with cheddar, lettuce, and tomato"
f95e38f2-b591-49b0-97ff-16bdf2d49cb9,552a8f03-9db4-4082-8f3e-ca20bc85b841,Mozzarella Sticks,19.02,32,,Fried mozzarella with marinara
3a845d0f-3c65-4c75-8bc5-f499884cb04c,552a8f03-9db4-4082-8f3e-ca20bc85b841,Iced Tea,29.43,118,,Chilled black tea with lemon
7247939f-2bb2-447f-9c06-8fb46dc937e9,552a8f03-9db4-4082-8f3e-ca20bc85b841,Bacon Burger,36.23,87,,"Crispy bacon, cheddar, and house sauce"
1b7e369f-186e-4f13-9862-53b77dec30ed,552a8f03-9db4-4082-8f3e-ca20bc85b841,Chicken Noodle Soup,5.89,75,,Hearty chicken broth with noodles
04bbb1cb-7073-4921-b944-7a39494e1e5b,552a8f03-9db4-4082-8f3e-ca20bc85b841,Fish Tacos,17.36,157,,Grilled fish with slaw and lime
4498a00f-9013-4d8e-a71d-b0ac08c496e1,552a8f03-9db4-4082-8f3e-ca20bc85b841,Kung Pao Chicken,20.02,159,,Spicy stir-fry with peanuts and peppers
703fc094-e295-4c68-80ff-4262a49d9d66,552a8f03-9db4-4082-8f3e-ca20bc85b841,Chocolate Cake,7.11,184,,Rich chocolate cake with ganache
6458b87b-0878-49d3-b15e-047047370b1e,4725ec5c-c493-4711-9531-9cc0f9e3958f,Spaghetti Carbonara,19.15,232,,Creamy pasta with pancetta and parmesan
9684dfe5-877c-466e-bbc5-bef9c1004962,4725ec5c-c493-4711-9531-9cc0f9e3958f,Lasagna,18.56,216,,Layered pasta with beef ragù and béchamel
847bdfb7-627e-4f4a-b250-3f8964c49f5a,bdcddc67-2d4b-43cf-bae8-360a8a0818a1,Mozzarella Sticks,18.64,29,,Fried mozzarella with marinara
fb28ca74-04c3-4148-abc3-34df572b98f2,bdcddc67-2d4b-43cf-bae8-360a8a0818a1,Fish Tacos,19.03,175,,Grilled fish with slaw and lime
3bbae77a-fed8-4507-9286-b5f708ef0d4e,bdcddc67-2d4b-43cf-bae8-360a8a0818a1,Chicken Alfredo,17.12,44,,Pasta in rich alfredo sauce with chicken
b395e230-85c6-4005-819a-9325c70235a7,bdcddc67-2d4b-43cf-bae8-360a8a0818a1,Latte,5.94,217,,Smooth espresso with milk
22b1cf3e-1447-46ca-a12f-53178214852d,bdcddc67-2d4b-43cf-bae8-360a8a0818a1,Veggie Burger,6.89,29,,Plant-based patty with fresh vegetables
5c3d6846-07eb-4f93-aea8-4d41bb9d52e6,bdcddc67-2d4b-43cf-bae8-360a8a0818a1,Grilled Salmon,33.05,147,,Salmon fillet with lemon butter
b6cce382-6ae6-4778-928f-991b06a9266b,bdcddc67-2d4b-43cf-bae8-360a8a0818a1,Cheeseburger,24.85,148,,"Beef patty with cheddar, lettuce, and tomato"
5173b67a-e7cc-41e8-98bf-c3a1a0614b4b,bdcddc67-2d4b-43cf-bae8-360a8a0818a1,Chicken Burrito,27.89,110,,Large burrito with chicken and beans
07a5af1c-7dd0-4c77-ab4a-c748b6daecc3,2440ba10-a8a4-430a-9a14-d4800defc94a,Chocolate Cake,35.10,189,,Rich chocolate cake with ganache
5050526f-91ff-40e5-a710-b1d7e92d5a41,2440ba10-a8a4-430a-9a14-d4800defc94a,Cheeseburger,38.75,158,,"Beef patty with cheddar, lettuce, and tomato"
c90d5784-3428-4577-8c46-41d95cc30ea2,2440ba10-a8a4-430a-9a14-d4800defc94a,Beef Tacos,16.30,152,,Seasoned beef tacos with salsa
c72d2a0f-d483-4252-a10b-03cf2bf8b42b,2440ba10-a8a4-430a-9a14-d4800defc94a,Spaghetti Carbonara,9.13,128,,Creamy pasta with pancetta and parmesan
7e62f95f-484b-4cc8-959c-b02db0f32ff7,2440ba10-a8a4-430a-9a14-d4800defc94a,Lasagna,34.34,94,,Layered pasta with beef ragù and béchamel
a5aa0052-7f31-4cab-9ded-2f163cbf903d,2440ba10-a8a4-430a-9a14-d4800defc94a,Grilled Salmon,7.68,76,,Salmon fillet with lemon butter
4821d441-970a-434f-ad51-d5d8bb3c847c,f4ea1a6d-58d1-4652-84dd-3ff6ba920fa2,Lasagna,32.88,221,,Layered pasta with beef ragù and béchamel
59a8546a-008d-45e9-adcd-e5b25161cb00,f4ea1a6d-58d1-4652-84dd-3ff6ba920fa2,Pepperoni Pizza,25.67,173,,Spicy pepperoni with mozzarella cheese
ef82ae2e-c13d-4ece-8314-e12926e88550,f4ea1a6d-58d1-4652-84dd-3ff6ba920fa2,Pad Thai,4.55,74,,Rice noodles with peanuts and tamarind
615c145b-a232-41b9-aabc-f2045ece3906,f4ea1a6d-58d1-4652-84dd-3ff6ba920fa2,Beef Tacos,37.04,94,,Seasoned beef tacos with salsa
63bb30d4-591b-4c80-a757-7fb033ccc5a2,f4ea1a6d-58d1-4652-84dd-3ff6ba920fa2,Margherita Pizza,10.10,41,,"Classic pizza with tomato, mozzarella, and basil"
84221e4e-1395-4da4-8970-aaa0d837e26a,f4ea1a6d-58d1-4652-84dd-3ff6ba920fa2,Mozzarella Sticks,6.03,194,,Fried mozzarella with marinara
4bfac6ea-535e-4def-a3d3-a22256070b33,f4ea1a6d-58d1-4652-84dd-3ff6ba920fa2,Pepperoni Pizza,6.84,140,,Spicy pepperoni with mozzarella cheese
cd92070c-4a32-4873-9d38-f621392db5df,f4ea1a6d-58d1-4652-84dd-3ff6ba920fa2,Spaghetti Carbonara,17.19,121,,Creamy pasta with pancetta and parmesan
6e2678c0-4562-4984-9bee-639022743f1b,f4ea1a6d-58d1-4652-84dd-3ff6ba920fa2,Chicken Burrito,9.23,84,,Large burrito with chicken and beans
fe4d4cd7-d49d-41ce-83e2-ff82c95a1254,f4ea1a6d-58d1-4652-84dd-3ff6ba920fa2,Fish Tacos,31.78,150,,Grilled fish with slaw and lime
90289ad0-40e6-4d7e-8a9b-442e74f8fb30,cd621397-edf6-4789-9951-df477c1d9acc,Veggie Burger,35.65,44,,Plant-based patty with fresh vegetables
a84d99c7-0ec6-46d2-a4c0-4445c6d62147,cd621397-edf6-4789-9951-df477c1d9acc,Sushi Combo,30.96,17,,Assorted sushi rolls with soy sauce
78527c1b-a1e3-442d-9014-28087c2e264c,cd621397-edf6-4789-9951-df477c1d9acc,Veggie Burger,13.40,174,,Plant-based patty with fresh vegetables
49d06633-72bb-45a5-a3de-e1e5a4402b36,cd621397-edf6-4789-9951-df477c1d9acc,Chocolate Cake,21.18,118,,Rich chocolate cake with ganache
616084e9-ff70-4f93-9488-fea7834635e7,cd621397-edf6-4789-9951-df477c1d9acc,French Fries,13.44,198,,Golden fries with sea salt
7cc82c0d-fb41-44cc-b111-bc6a786c9c89,cd621397-edf6-4789-9951-df477c1d9acc,Greek Salad,16.06,33,,"Feta, olives, cucumber, and oregano vinaigrette"
12a55e95-c7f1-469a-972b-df8252e4a67d,cd621397-edf6-4789-9951-df477c1d9acc,Kung Pao Chicken,28.19,156,,Spicy stir-fry with peanuts and peppers
96dbb019-68fe-4822-ad4c-af16eedb0148,cd621397-edf6-4789-9951-df477c1d9acc,Iced Tea,22.68,83,,Chilled black tea with lemon
0dc72fc4-0e72-4338-8177-b15a150ef089,cd621397-edf6-4789-9951-df477c1d9acc,BBQ Chicken Pizza,11.53,158,,"Smoky BBQ sauce, grilled chicken, and red onion"
2c2151a6-4598-4aa9-af76-6b49dd8c6b76,cd621397-edf6-4789-9951-df477c1d9acc,Cheeseburger,3.78,82,,"Beef patty with cheddar, lettuce, and tomato"
408ff8f5-8c7a-4e86-be86-eebc2da74a48,cac9fa90-9232-4a17-9c57-bef26c02b1b3,Tomato Soup,31.32,79,,Creamy tomato soup with herbs
40665300-8a9e-46ea-a6e3-75cca2916593,cac9fa90-9232-4a17-9c57-bef26c02b1b3,Fish Tacos,7.87,132,,Grilled fish with slaw and lime
c17673ee-f1cd-4ffb-82fd-4c30194161e1,cac9fa90-9232-4a17-9c57-bef26c02b1b3,Chocolate Cake,9.90,102,,Rich chocolate cake with ganache
0c1d9581-e86e-413d-8843-cbabe04ff78f,cac9fa90-9232-4a17-9c57-bef26c02b1b3,Lasagna,21.71,218,,Layered pasta with beef ragù and béchamel
b16b5f3a-4f23-4b67-8d6d-3d16d6154f35,d48fa2d2-902c-4b25-9b9e-ec6436cd1c87,Ribeye Steak,6.12,225,,Grilled ribeye with herb butter
de0b005c-a417-4896-a74e-12dcb90d62eb,d48fa2d2-902c-4b25-9b9e-ec6436cd1c87,BBQ Chicken Pizza,19.38,122,,"Smoky BBQ sauce, grilled chicken, and red onion"
cfad7a43-e487-4c9c-811f-a88ee81ff602,d48fa2d2-902c-4b25-9b9e-ec6436cd1c87,Bacon Burger,34.88,152,,"Crispy bacon, cheddar, and house sauce"
75c8ed7d-8af8-4215-9b0b-e6f07f1e6b08,d48fa2d2-902c-4b25-9b9e-ec6436cd1c87,Chocolate Cake,24.37,186,,Rich chocolate cake with ganache
36d8a719-1876-43cc-8b0c-a62ea6695cb0,d48fa2d2-902c-4b25-9b9e-ec6436cd1c87,French Fries,14.04,108,,Golden fries with sea salt
653b3b72-5f0e-4e3a-a499-eb6cea1fdec3,d48fa2d2-902c-4b25-9b9e-ec6436cd1c87,Pepperoni Pizza,38.67,48,,Spicy pepperoni with mozzarella cheese
260f41b6-7c94-4ed7-afbc-b05ba4036cac,d48fa2d2-902c-4b25-9b9e-ec6436cd1c87,Cappuccino,33.79,240,,Espresso with steamed milk foam
c9d8a2d7-4b92-44a5-8f4d-18a768c1d8f7,d48fa2d2-902c-4b25-9b9e-ec6436cd1c87,Grilled Salmon,6.71,221,,Salmon fillet with lemon butter
8a1d0842-68dc-403b-b8d4-1759374b56b7,d48fa2d2-902c-4b25-9b9e-ec6436cd1c87,Caesar Salad,12.36,155,,"Romaine, parmesan, croutons, and Caesar dressing"
1a0eb987-79e2-45d5-ae82-40a62bc9694f,d48fa2d2-902c-4b25-9b9e-ec6436cd1c87,Mozzarella Sticks,22.57,106,,Fried mozzarella with marinara
8c3002ce-2e5d-4e72-a0a4-33cf530b0ae5,d48fa2d2-902c-4b25-9b9e-ec6436cd1c87,Beef Tacos,30.65,61,,Seasoned beef tacos with salsa
b2bdcbcc-6ba3-49a5-9baf-423611c0de6c,5db72890-753b-4f85-b750-242034f991fb,Sushi Combo,6.28,167,,Assorted sushi rolls with soy sauce
bb5c8dc4-a14e-4de5-b88d-1c4583639ddd,5db72890-753b-4f85-b750-242034f991fb,Greek Salad,22.81,54,,"Feta, olives, cucumber, and oregano vinaigrette"
5d9242e3-c118-49be-87e6-b47852d15b7b,5db72890-753b-4f85-b750-242034f991fb,Ribeye Steak,16.28,250,,Grilled ribeye with herb butter
1409f735-1cf4-43f7-a41b-966c78da516a,5db72890-753b-4f85-b750-242034f991fb,Chicken Noodle Soup,12.10,42,,Hearty chicken broth with noodles
50298f1d-bfaa-4cea-acde-1864671965d1,5db72890-753b-4f85-b750-242034f991fb,Chicken Alfredo,10.68,159,,Pasta in rich alfredo sauce with chicken
8374ddd6-99a3-442b-91dc-88997669e19e,5db72890-753b-4f85-b750-242034f991fb,Chicken Noodle Soup,31.17,172,,Hearty chicken broth with noodles
ca67d935-869f-46fb-8321-8f0430dc0ded,caf9e35b-295a-4e3c-a92b-fecd5187a1ea,Salmon Roll,38.13,165,,Fresh salmon with avocado and rice
14f8d09e-963b-460e-b0b6-683037dcaeec,caf9e35b-295a-4e3c-a92b-fecd5187a1ea,Iced Tea,20.39,149,,Chilled black tea with lemon
cab4692c-3dac-44e4-a7d3-990a2cd24f26,9b07d13c-cca8-44c2-b206-47361fa3c764,Cheesecake,28.29,230,,Creamy cheesecake with berry sauce
f88ad1b6-a1cc-4dc8-99f5-6ccf0f4a3d1a,9b07d13c-cca8-44c2-b206-47361fa3c764,Fish Tacos,34.96,165,,Grilled fish with slaw and lime
6a49e7c7-d112-4bb3-bdf5-ecd430cb2b43,9b07d13c-cca8-44c2-b206-47361fa3c764,Fish Tacos,8.99,22,,Grilled fish with slaw and lime
87d6c4ac-982e-4b5f-89f6-04219f51e209,9b07d13c-cca8-44c2-b206-47361fa3c764,Latte,19.60,82,,Smooth espresso with milk
352591e9-787e-4c41-954a-e342f8498bee,9b07d13c-cca8-44c2-b206-47361fa3c764,Pad Thai,25.03,95,,Rice noodles with peanuts and tamarind
e97ca0f7-04ae-4a62-9825-f9681d773ce8,9b07d13c-cca8-44c2-b206-47361fa3c764,Bacon Burger,14.80,120,,"Crispy bacon, cheddar, and house sauce"
6fc3d3e2-9671-4bc7-a8dd-80583ac12f6b,9b07d13c-cca8-44c2-b206-47361fa3c764,BBQ Chicken Pizza,5.57,217,,"Smoky BBQ sauce, grilled chicken, and red onion"
7ca1c8a9-50a7-4ed1-92ee-4de18d927f9f,9b07d13c-cca8-44c2-b206-47361fa3c764,Kung Pao Chicken,6.29,226,,Spicy stir-fry with peanuts and peppers
52a044f8-4c4f-474a-b9e8-82b38751e29d,9b07d13c-cca8-44c2-b206-47361fa3c764,Veggie Burger,25.89,134,,Plant-based patty with fresh vegetables
d2269671-0628-45c5-a312-3b533730c583,9b07d13c-cca8-44c2-b206-47361fa3c764,Chicken Wings,20.34,146,,Crispy wings with buffalo sauce
14c8099f-a69e-41e9-b274-09adb5e9d865,9b07d13c-cca8-44c2-b206-47361fa3c764,BBQ Chicken Pizza,19.87,212,,"Smoky BBQ sauce, grilled chicken, and red onion"
